Bin lower boundary,Bin upper boundary,mass fraction,
19.2,19.3,0.0018076
19.3,19.4,0.0018008
19.4,19.5,0.0017939
19.5,19.6,0.0017871
19.6,19.7,0.0017803
19.7,19.8,0.0017736
19.8,19.9,0.0017669
19.9,20,0.0017603
20,20.1,0.0017536
20.1,20.2,0.001747
20.2,20.3,0.0017405
20.3,20.4,0.001734
20.4,20.5,0.0017275
20.5,20.6,0.0017211
20.6,20.7,0.0017146
20.7,20.8,0.0017083
20.8,20.9,0.0017019
20.9,21,0.0016956
21,21.1,0.0016893
21.1,21.2,0.0016831
21.2,21.3,0.0016769
21.3,21.4,0.0016707
21.4,21.5,0.0016646
21.5,21.6,0.0016584
21.6,21.7,0.0016524
21.7,21.8,0.0016463
21.8,21.9,0.0016403
21.9,22,0.0016343
22,22.1,0.0016283
22.1,22.2,0.0016224
22.2,22.3,0.0016165
22.3,22.4,0.0016106
22.4,22.5,0.0016048
22.5,22.6,0.0015989
22.6,22.7,0.0015932
22.7,22.8,0.0015874
22.8,22.9,0.0015817
22.9,23,0.001576
23,23.1,0.0015703
23.1,23.2,0.0015646
23.2,23.3,0.001559
23.3,23.4,0.0015534
23.4,23.5,0.0015479
23.5,23.6,0.0015423
23.6,23.7,0.0015368
23.7,23.8,0.0015313
23.8,23.9,0.0015259
23.9,24,0.0015204
24,24.1,0.001515
24.1,24.2,0.0015096
24.2,24.3,0.0015043
24.3,24.4,0.0014989
24.4,24.5,0.0014936
24.5,24.6,0.0014883
24.6,24.7,0.0014831
24.7,24.8,0.0014778
24.8,24.9,0.0014726
24.9,25,0.0014674
25,25.1,0.0014622
25.1,25.2,0.0014571
25.2,25.3,0.001452
25.3,25.4,0.0014469
25.4,25.5,0.0014418
25.5,25.6,0.0014368
25.6,25.7,0.0014317
25.7,25.8,0.0014267
25.8,25.9,0.0014217
25.9,26,0.0014168
26,26.1,0.0014118
26.1,26.2,0.0014069
26.2,26.3,0.001402
26.3,26.4,0.0013971
26.4,26.5,0.0013923
26.5,26.6,0.0013874
26.6,26.7,0.0013826
26.7,26.8,0.0013778
26.8,26.9,0.0013731
26.9,27,0.0013683
27,27.1,0.0013636
27.1,27.2,0.0013589
27.2,27.3,0.0013542
27.3,27.4,0.0013495
27.4,27.5,0.0013448
27.5,27.6,0.0013402
27.6,27.7,0.0013356
27.7,27.8,0.001331
27.8,27.9,0.0013264
27.9,28,0.0013219
28,28.1,0.0013173
28.1,28.2,0.0013128
28.2,28.3,0.0013083
28.3,28.4,0.0013038
28.4,28.5,0.0012994
28.5,28.6,0.0012949
28.6,28.7,0.0012905
28.7,28.8,0.0012861
28.8,28.9,0.0012817
28.9,29,0.0012773
29,29.1,0.001273
29.1,29.2,0.0012686
29.2,29.3,0.0012643
29.3,29.4,0.00126
29.4,29.5,0.0012557
29.5,29.6,0.0012515
29.6,29.7,0.0012472
29.7,29.8,0.001243
29.8,29.9,0.0012387
29.9,30,0.0012345
30,30.1,0.0012304
30.1,30.2,0.0012262
30.2,30.3,0.001222
30.3,30.4,0.0012179
30.4,30.5,0.0012138
30.5,30.6,0.0012097
30.6,30.7,0.0012056
30.7,30.8,0.0012015
30.8,30.9,0.0011975
30.9,31,0.0011934
31,31.1,0.0011894
31.1,31.2,0.0011854
31.2,31.3,0.0011814
31.3,31.4,0.0011774
31.4,31.5,0.0011735
31.5,31.6,0.0011695
31.6,31.7,0.0011656
31.7,31.8,0.0011617
31.8,31.9,0.0011577
31.9,32,0.0011539
32,32.1,0.00115
32.1,32.2,0.0011461
32.2,32.3,0.0011423
32.3,32.4,0.0011384
32.4,32.5,0.0011346
32.5,32.6,0.0011308
32.6,32.7,0.001127
32.7,32.8,0.0011233
32.8,32.9,0.0011195
32.9,33,0.0011158
33,33.1,0.001112
33.1,33.2,0.0011083
33.2,33.3,0.0011046
33.3,33.4,0.0011009
33.4,33.5,0.0010972
33.5,33.6,0.0010936
33.6,33.7,0.0010899
33.7,33.8,0.0010863
33.8,33.9,0.0010826
33.9,34,0.001079
34,34.1,0.0010754
34.1,34.2,0.0010718
34.2,34.3,0.0010683
34.3,34.4,0.0010647
34.4,34.5,0.0010612
34.5,34.6,0.0010576
34.6,34.7,0.0010541
34.7,34.8,0.0010506
34.8,34.9,0.0010471
34.9,35,0.0010436
35,35.1,0.0010401
35.1,35.2,0.0010367
35.2,35.3,0.0010332
35.3,35.4,0.0010298
35.4,35.5,0.0010264
35.5,35.6,0.001023
35.6,35.7,0.0010196
35.7,35.8,0.0010162
35.8,35.9,0.0010128
35.9,36,0.0010094
36,36.1,0.0010061
36.1,36.2,0.0010027
36.2,36.3,0.0009994
36.3,36.4,0.00099608
36.4,36.5,0.00099277
36.5,36.6,0.00098948
36.6,36.7,0.00098619
36.7,36.8,0.00098292
36.8,36.9,0.00097966
36.9,37,0.00097641
37,37.1,0.00097317
37.1,37.2,0.00096994
37.2,37.3,0.00096672
37.3,37.4,0.00096352
37.4,37.5,0.00096032
37.5,37.6,0.00095714
37.6,37.7,0.00095396
37.7,37.8,0.0009508
37.8,37.9,0.00094765
37.9,38,0.0009445
38,38.1,0.00094137
38.1,38.2,0.00093825
38.2,38.3,0.00093514
38.3,38.4,0.00093204
38.4,38.5,0.00092895
38.5,38.6,0.00092587
38.6,38.7,0.0009228
38.7,38.8,0.00091975
38.8,38.9,0.0009167
38.9,39,0.00091366
39,39.1,0.00091063
39.1,39.2,0.00090761
39.2,39.3,0.0009046
39.3,39.4,0.00090161
39.4,39.5,0.00089862
39.5,39.6,0.00089564
39.6,39.7,0.00089267
39.7,39.8,0.00088971
39.8,39.9,0.00088676
39.9,40,0.00088382
40,40.1,0.00088089
40.1,40.2,0.00087797
40.2,40.3,0.00087506
40.3,40.4,0.00087216
40.4,40.5,0.00086927
40.5,40.6,0.00086638
40.6,40.7,0.00086351
40.7,40.8,0.00086065
40.8,40.9,0.00085779
40.9,41,0.00085495
41,41.1,0.00085211
41.1,41.2,0.00084928
41.2,41.3,0.00084646
41.3,41.4,0.00084365
41.4,41.5,0.00084085
41.5,41.6,0.00083806
41.6,41.7,0.00083528
41.7,41.8,0.00083251
41.8,41.9,0.00082974
41.9,42,0.00082699
42,42.1,0.00082424
42.1,42.2,0.0008215
42.2,42.3,0.00081878
42.3,42.4,0.00081605
42.4,42.5,0.00081334
42.5,42.6,0.00081064
42.6,42.7,0.00080794
42.7,42.8,0.00080526
42.8,42.9,0.00080258
42.9,43,0.00079991
43,43.1,0.00079725
43.1,43.2,0.0007946
43.2,43.3,0.00079195
43.3,43.4,0.00078932
43.4,43.5,0.00078669
43.5,43.6,0.00078407
43.6,43.7,0.00078146
43.7,43.8,0.00077886
43.8,43.9,0.00077626
43.9,44,0.00077368
44,44.1,0.0007711
44.1,44.2,0.00076853
44.2,44.3,0.00076597
44.3,44.4,0.00076341
44.4,44.5,0.00076087
44.5,44.6,0.00075833
44.6,44.7,0.0007558
44.7,44.8,0.00075327
44.8,44.9,0.00075076
44.9,45,0.00074825
45,45.1,0.00074575
45.1,45.2,0.00074326
45.2,45.3,0.00074078
45.3,45.4,0.0007383
45.4,45.5,0.00073583
45.5,45.6,0.00073337
45.6,45.7,0.00073092
45.7,45.8,0.00072847
45.8,45.9,0.00072603
45.9,46,0.0007236
46,46.1,0.00072118
46.1,46.2,0.00071876
46.2,46.3,0.00071635
46.3,46.4,0.00071395
46.4,46.5,0.00071156
46.5,46.6,0.00070917
46.6,46.7,0.00070679
46.7,46.8,0.00070442
46.8,46.9,0.00070206
46.9,47,0.0006997
47,47.1,0.00069735
47.1,47.2,0.00069501
47.2,47.3,0.00069267
